,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
337,648086e4323df6bf8bf6240e,2023-06-07T13:32:20Z,2023-06-07T13:32:19Z,TSLA,2023-06-07T13:32:19Z,227.638,227.68,100.0,227.62,100.0,9018083.0,227.932777434566,228.0,228.99001,227.0,221.31,146911576.0,6.328,0.0286,648086e4323df6bf8bf62432,2023-06-07T13:32:19Z,2023-06-07T13:32:19Z,2023-06-07T13:32:19Z,Bid,227.66,600.0,300.0,300.0,2.0,2.0,0.02199999999999136
429,6480870c323df6bf8bf62756,2023-06-07T13:33:00Z,2023-06-07T13:32:59Z,TSLA,2023-06-07T13:32:59Z,227.885,227.94,100.0,227.88,100.0,9526919.0,227.950904039329,228.0,228.99001,227.0,221.31,146911576.0,6.575,0.0297,6480870c323df6bf8bf62750,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,Bid,227.98,100.0,100.0,100.0,1.0,1.0,0.09499999999999886
430,6480870c323df6bf8bf62756,2023-06-07T13:33:00Z,2023-06-07T13:32:59Z,TSLA,2023-06-07T13:32:59Z,227.885,227.94,100.0,227.88,100.0,9526919.0,227.950904039329,228.0,228.99001,227.0,221.31,146911576.0,6.575,0.0297,6480870c323df6bf8bf6275f,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,Bid,227.96,100.0,100.0,100.0,1.0,1.0,0.07500000000001705
431,6480870c323df6bf8bf62756,2023-06-07T13:33:00Z,2023-06-07T13:32:59Z,TSLA,2023-06-07T13:32:59Z,227.885,227.94,100.0,227.88,100.0,9526919.0,227.950904039329,228.0,228.99001,227.0,221.31,146911576.0,6.575,0.0297,6480870c323df6bf8bf62767,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,2023-06-07T13:32:59Z,Bid,227.9,400.0,400.0,400.0,1.0,1.0,0.01500000000001478
522,64808734323df6bf8bf62aab,2023-06-07T13:33:40Z,2023-06-07T13:33:39Z,TSLA,2023-06-07T13:33:39Z,227.4101,227.51,100.0,227.41,100.0,10083549.0,227.929137390163,228.0,228.99001,227.0,221.31,146911576.0,6.1001,0.0276,64808734323df6bf8bf62aa5,2023-06-07T13:33:39Z,2023-06-07T13:33:39Z,2023-06-07T13:33:39Z,Bid,227.43,68.0,68.0,68.0,1.0,2.0,0.019900000000006912
547,6480873e323df6bf8bf62b80,2023-06-07T13:33:50Z,2023-06-07T13:33:49Z,TSLA,2023-06-07T13:33:49Z,227.34,227.35,300.0,227.31,100.0,10234762.0,227.908906779868,228.0,228.99001,227.0,221.31,146911576.0,6.03,0.0272,6480873e323df6bf8bf62b7a,2023-06-07T13:33:49Z,2023-06-07T13:33:49Z,2023-06-07T13:33:49Z,Bid,227.37,100.0,100.0,100.0,1.0,1.0,0.030000000000001137
650,64808766323df6bf8bf62ec3,2023-06-07T13:34:30Z,2023-06-07T13:34:28Z,TSLA,2023-06-07T13:34:28Z,228.19,228.19,400.0,228.12,300.0,11202565.0,227.806813502397,228.0,228.99001,226.39999,221.31,146911576.0,6.88,0.0311,64808766323df6bf8bf62f28,2023-06-07T13:34:29Z,2023-06-07T13:34:29Z,2023-06-07T13:34:29Z,Ask,228.17,-30.0,30.0,30.0,1.0,1.0,0.020000000000010232
687,6480877a323df6bf8bf63066,2023-06-07T13:34:50Z,2023-06-07T13:34:49Z,TSLA,2023-06-07T13:34:49Z,227.9,227.93,500.0,227.89,700.0,11435633.0,227.814158162814,228.0,228.99001,226.39999,221.31,146911576.0,6.59,0.0298,6480877a323df6bf8bf63060,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,Bid,228.03,130.0,100.0,30.0,2.0,2.0,0.12999999999999545
688,6480877a323df6bf8bf63066,2023-06-07T13:34:50Z,2023-06-07T13:34:49Z,TSLA,2023-06-07T13:34:49Z,227.9,227.93,500.0,227.89,700.0,11435633.0,227.814158162814,228.0,228.99001,226.39999,221.31,146911576.0,6.59,0.0298,6480877a323df6bf8bf63073,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,Bid,228.02,300.0,300.0,300.0,1.0,1.0,0.12000000000000455
689,6480877a323df6bf8bf63066,2023-06-07T13:34:50Z,2023-06-07T13:34:49Z,TSLA,2023-06-07T13:34:49Z,227.9,227.93,500.0,227.89,700.0,11435633.0,227.814158162814,228.0,228.99001,226.39999,221.31,146911576.0,6.59,0.0298,6480877a323df6bf8bf6307c,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,Bid,228.01,100.0,100.0,100.0,1.0,1.0,0.10999999999998522
690,6480877a323df6bf8bf63066,2023-06-07T13:34:50Z,2023-06-07T13:34:49Z,TSLA,2023-06-07T13:34:49Z,227.9,227.93,500.0,227.89,700.0,11435633.0,227.814158162814,228.0,228.99001,226.39999,221.31,146911576.0,6.59,0.0298,6480877a323df6bf8bf63081,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,Bid,228.0,200.0,200.0,200.0,1.0,1.0,0.09999999999999432
691,6480877a323df6bf8bf63066,2023-06-07T13:34:50Z,2023-06-07T13:34:49Z,TSLA,2023-06-07T13:34:49Z,227.9,227.93,500.0,227.89,700.0,11435633.0,227.814158162814,228.0,228.99001,226.39999,221.31,146911576.0,6.59,0.0298,6480877a323df6bf8bf63088,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,2023-06-07T13:34:49Z,Bid,227.92,100.0,100.0,100.0,1.0,1.0,0.01999999999998181
734,6480878e323df6bf8bf6321c,2023-06-07T13:35:10Z,2023-06-07T13:35:09Z,TSLA,2023-06-07T13:35:09Z,228.8004,228.88,100.0,228.8,200.0,12023053.0,227.874289177803,228.0,229.0,226.39999,221.31,146911576.0,7.4904,0.0338,6480878e323df6bf8bf63216,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,Bid,228.89,31.0,31.0,31.0,1.0,1.0,0.08959999999999013
735,6480878e323df6bf8bf6321c,2023-06-07T13:35:10Z,2023-06-07T13:35:09Z,TSLA,2023-06-07T13:35:09Z,228.8004,228.88,100.0,228.8,200.0,12023053.0,227.874289177803,228.0,229.0,226.39999,221.31,146911576.0,7.4904,0.0338,6480878e323df6bf8bf63226,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,Bid,228.86,100.0,100.0,100.0,1.0,1.0,0.05960000000001742
736,6480878e323df6bf8bf6321c,2023-06-07T13:35:10Z,2023-06-07T13:35:09Z,TSLA,2023-06-07T13:35:09Z,228.8004,228.88,100.0,228.8,200.0,12023053.0,227.874289177803,228.0,229.0,226.39999,221.31,146911576.0,7.4904,0.0338,6480878e323df6bf8bf6322d,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,2023-06-07T13:35:09Z,Bid,228.83,500.0,300.0,200.0,2.0,2.0,0.02960000000001628
772,64808798323df6bf8bf632f4,2023-06-07T13:35:20Z,2023-06-07T13:35:19Z,TSLA,2023-06-07T13:35:19Z,228.5864,228.61,100.0,228.57,300.0,12336550.0,227.919003817132,228.0,229.08,226.39999,221.31,146911576.0,7.2764,0.0329,64808798323df6bf8bf63386,2023-06-07T13:35:19Z,2023-06-07T13:35:19Z,2023-06-07T13:35:19Z,Ask,228.57,-100.0,100.0,100.0,1.0,1.0,0.01640000000000441
800,648087a2323df6bf8bf633cd,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,TSLA,2023-06-07T13:35:29Z,228.5055,228.52,100.0,228.5,100.0,12475278.0,227.931271332181,228.0,229.08,226.39999,221.31,146911576.0,7.1955,0.0325,648087a2323df6bf8bf6346f,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,Ask,228.37,-33.0,33.0,33.0,1.0,1.0,0.1355000000000075
801,648087a2323df6bf8bf633cd,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,TSLA,2023-06-07T13:35:29Z,228.5055,228.52,100.0,228.5,100.0,12475278.0,227.931271332181,228.0,229.08,226.39999,221.31,146911576.0,7.1955,0.0325,648087a2323df6bf8bf63476,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,Ask,228.38,-100.0,100.0,100.0,1.0,1.0,0.1255000000000166
802,648087a2323df6bf8bf633cd,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,TSLA,2023-06-07T13:35:29Z,228.5055,228.52,100.0,228.5,100.0,12475278.0,227.931271332181,228.0,229.08,226.39999,221.31,146911576.0,7.1955,0.0325,648087a2323df6bf8bf6347d,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,Ask,228.44,-100.0,100.0,100.0,1.0,1.0,0.06550000000001432
803,648087a2323df6bf8bf633cd,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,TSLA,2023-06-07T13:35:29Z,228.5055,228.52,100.0,228.5,100.0,12475278.0,227.931271332181,228.0,229.08,226.39999,221.31,146911576.0,7.1955,0.0325,648087a2323df6bf8bf63485,2023-06-07T13:35:30Z,2023-06-07T13:35:29Z,2023-06-07T13:35:29Z,Ask,228.47,-200.0,200.0,200.0,1.0,1.0,0.03550000000001319
862,648087c0323df6bf8bf6365f,2023-06-07T13:36:00Z,2023-06-07T13:35:59Z,TSLA,2023-06-07T13:35:59Z,227.0386,227.06,200.0,227.0,800.0,13081709.0,227.892814929962,228.0,229.08,226.39999,221.31,146911576.0,5.7286,0.0259,648087c0323df6bf8bf63659,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,Bid,227.1,234.0,100.0,34.0,3.0,4.0,0.061399999999991905
863,648087c0323df6bf8bf6365f,2023-06-07T13:36:00Z,2023-06-07T13:35:59Z,TSLA,2023-06-07T13:35:59Z,227.0386,227.06,200.0,227.0,800.0,13081709.0,227.892814929962,228.0,229.08,226.39999,221.31,146911576.0,5.7286,0.0259,648087c0323df6bf8bf6366a,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,Bid,227.07,100.0,100.0,100.0,1.0,1.0,0.03139999999999077
864,648087c0323df6bf8bf6365f,2023-06-07T13:36:00Z,2023-06-07T13:35:59Z,TSLA,2023-06-07T13:35:59Z,227.0386,227.06,200.0,227.0,800.0,13081709.0,227.892814929962,228.0,229.08,226.39999,221.31,146911576.0,5.7286,0.0259,648087c0323df6bf8bf63674,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,2023-06-07T13:35:59Z,Bid,227.05,100.0,100.0,100.0,1.0,1.0,0.011400000000008959
954,648087e8323df6bf8bf639b7,2023-06-07T13:36:40Z,2023-06-07T13:36:39Z,TSLA,2023-06-07T13:36:39Z,227.4,227.4,400.0,227.35,100.0,13713362.0,227.835448924014,228.0,229.08,226.39999,221.31,146911576.0,6.09,0.0275,648087e8323df6bf8bf639b1,2023-06-07T13:36:39Z,2023-06-07T13:36:39Z,2023-06-07T13:36:39Z,Bid,227.43,178.0,100.0,78.0,2.0,4.0,0.030000000000001137
955,648087e8323df6bf8bf639b7,2023-06-07T13:36:40Z,2023-06-07T13:36:39Z,TSLA,2023-06-07T13:36:39Z,227.4,227.4,400.0,227.35,100.0,13713362.0,227.835448924014,228.0,229.08,226.39999,221.31,146911576.0,6.09,0.0275,648087e8323df6bf8bf639be,2023-06-07T13:36:39Z,2023-06-07T13:36:39Z,2023-06-07T13:36:39Z,Bid,227.41,300.0,300.0,300.0,1.0,1.0,0.009999999999990905
990,648087f2323df6bf8bf63a8e,2023-06-07T13:36:50Z,2023-06-07T13:36:49Z,TSLA,2023-06-07T13:36:49Z,227.58,227.6,100.0,227.54,100.0,13850451.0,227.830393254772,228.0,229.08,226.39999,221.31,146911576.0,6.27,0.0283,648087f2323df6bf8bf63b04,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,Ask,227.42,-200.0,200.0,200.0,1.0,1.0,0.160000000000025
991,648087f2323df6bf8bf63a8e,2023-06-07T13:36:50Z,2023-06-07T13:36:49Z,TSLA,2023-06-07T13:36:49Z,227.58,227.6,100.0,227.54,100.0,13850451.0,227.830393254772,228.0,229.08,226.39999,221.31,146911576.0,6.27,0.0283,648087f2323df6bf8bf63b0a,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,Ask,227.45,-100.0,100.0,100.0,1.0,1.0,0.13000000000002387
992,648087f2323df6bf8bf63a8e,2023-06-07T13:36:50Z,2023-06-07T13:36:49Z,TSLA,2023-06-07T13:36:49Z,227.58,227.6,100.0,227.54,100.0,13850451.0,227.830393254772,228.0,229.08,226.39999,221.31,146911576.0,6.27,0.0283,648087f2323df6bf8bf63b13,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,Ask,227.46,-200.0,100.0,100.0,2.0,2.0,0.12000000000000455
993,648087f2323df6bf8bf63a8e,2023-06-07T13:36:50Z,2023-06-07T13:36:49Z,TSLA,2023-06-07T13:36:49Z,227.58,227.6,100.0,227.54,100.0,13850451.0,227.830393254772,228.0,229.08,226.39999,221.31,146911576.0,6.27,0.0283,648087f2323df6bf8bf63b20,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,2023-06-07T13:36:49Z,Ask,227.51,-300.0,300.0,300.0,1.0,1.0,0.0700000000000216
1035,64808806323df6bf8bf63c2b,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,TSLA,2023-06-07T13:37:09Z,227.2773,227.29,300.0,227.25,100.0,14028977.0,227.819937497317,228.0,229.08,226.39999,221.31,146911576.0,5.9673,0.027,64808806323df6bf8bf63c9d,2023-06-07T13:37:09Z,2023-06-07T13:37:09Z,2023-06-07T13:37:09Z,Ask,227.05,-700.0,300.0,100.0,4.0,4.0,0.2272999999999854
1036,64808806323df6bf8bf63c2b,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,TSLA,2023-06-07T13:37:09Z,227.2773,227.29,300.0,227.25,100.0,14028977.0,227.819937497317,228.0,229.08,226.39999,221.31,146911576.0,5.9673,0.027,64808806323df6bf8bf63ca9,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,2023-06-07T13:37:09Z,Ask,227.07,-881.0,881.0,881.0,1.0,3.0,0.2073000000000036
1037,64808806323df6bf8bf63c2b,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,TSLA,2023-06-07T13:37:09Z,227.2773,227.29,300.0,227.25,100.0,14028977.0,227.819937497317,228.0,229.08,226.39999,221.31,146911576.0,5.9673,0.027,64808806323df6bf8bf63cb0,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,2023-06-07T13:37:09Z,Ask,227.21,-100.0,100.0,100.0,1.0,1.0,0.06729999999998881
1038,64808806323df6bf8bf63c2b,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,TSLA,2023-06-07T13:37:09Z,227.2773,227.29,300.0,227.25,100.0,14028977.0,227.819937497317,228.0,229.08,226.39999,221.31,146911576.0,5.9673,0.027,64808806323df6bf8bf63cbb,2023-06-07T13:37:10Z,2023-06-07T13:37:09Z,2023-06-07T13:37:09Z,Ask,227.27,-100.0,100.0,100.0,1.0,1.0,0.0072999999999865395
1047,64808810323df6bf8bf63d05,2023-06-07T13:37:20Z,2023-06-07T13:37:18Z,TSLA,2023-06-07T13:37:18Z,227.1799,227.18,100.0,227.12,100.0,14172413.0,227.807715530928,228.0,229.08,226.39999,221.31,146911576.0,5.8699,0.0265,64808810323df6bf8bf63cff,2023-06-07T13:37:19Z,2023-06-07T13:37:19Z,2023-06-07T13:37:19Z,Bid,227.2,253.0,100.0,53.0,3.0,5.0,0.02009999999998513
1081,6480881a323df6bf8bf63de2,2023-06-07T13:37:30Z,2023-06-07T13:37:29Z,TSLA,2023-06-07T13:37:29Z,227.32,227.37,300.0,227.31,100.0,14247544.0,227.803865072689,228.0,229.08,226.39999,221.31,146911576.0,6.01,0.0272,6480881a323df6bf8bf63e48,2023-06-07T13:37:29Z,2023-06-07T13:37:29Z,2023-06-07T13:37:29Z,Ask,227.31,-200.0,100.0,100.0,2.0,2.0,0.009999999999990905
1144,64808838323df6bf8bf64041,2023-06-07T13:38:00Z,2023-06-07T13:37:59Z,TSLA,2023-06-07T13:37:59Z,227.35,227.33,100.0,227.27,200.0,14654777.0,227.792066507877,228.0,229.08,226.39999,221.31,146911576.0,6.04,0.0273,64808838323df6bf8bf640a6,2023-06-07T13:37:59Z,2023-06-07T13:37:59Z,2023-06-07T13:37:59Z,Ask,227.32,-251.0,151.0,100.0,2.0,4.0,0.030000000000001137
1145,64808838323df6bf8bf64041,2023-06-07T13:38:00Z,2023-06-07T13:37:59Z,TSLA,2023-06-07T13:37:59Z,227.35,227.33,100.0,227.27,200.0,14654777.0,227.792066507877,228.0,229.08,226.39999,221.31,146911576.0,6.04,0.0273,64808838323df6bf8bf640af,2023-06-07T13:37:59Z,2023-06-07T13:37:59Z,2023-06-07T13:37:59Z,Ask,227.33,-300.0,300.0,300.0,1.0,1.0,0.01999999999998181
1187,6480884c323df6bf8bf641d8,2023-06-07T13:38:20Z,2023-06-07T13:38:19Z,TSLA,2023-06-07T13:38:19Z,226.9,226.92,100.0,226.88,200.0,14982484.0,227.767770672233,228.0,229.08,226.39999,221.31,146911576.0,5.59,0.0253,6480884c323df6bf8bf6424e,2023-06-07T13:38:19Z,2023-06-07T13:38:19Z,2023-06-07T13:38:19Z,Ask,226.81,-133.0,100.0,33.0,2.0,2.0,0.09000000000000341
1188,6480884c323df6bf8bf641d8,2023-06-07T13:38:20Z,2023-06-07T13:38:19Z,TSLA,2023-06-07T13:38:19Z,226.9,226.92,100.0,226.88,200.0,14982484.0,227.767770672233,228.0,229.08,226.39999,221.31,146911576.0,5.59,0.0253,6480884c323df6bf8bf64253,2023-06-07T13:38:19Z,2023-06-07T13:38:19Z,2023-06-07T13:38:19Z,Ask,226.83,-4900.0,2000.0,100.0,5.0,5.0,0.06999999999999318
1252,6480886a323df6bf8bf6444c,2023-06-07T13:38:50Z,2023-06-07T13:38:49Z,TSLA,2023-06-07T13:38:49Z,226.72,226.76,300.0,226.72,100.0,15435002.0,227.726410668436,228.0,229.08,226.39999,221.31,146911576.0,5.41,0.0244,6480886a323df6bf8bf644bd,2023-06-07T13:38:49Z,2023-06-07T13:38:49Z,2023-06-07T13:38:49Z,Ask,226.71,-538.0,338.0,100.0,3.0,5.0,0.009999999999990905
1264,64808874323df6bf8bf64515,2023-06-07T13:39:00Z,2023-06-07T13:38:59Z,TSLA,2023-06-07T13:38:59Z,226.55,226.55,100.0,226.5,600.0,15726421.0,227.691289365223,228.0,229.08,226.32001,221.31,146911576.0,5.24,0.0237,64808874323df6bf8bf6450f,2023-06-07T13:38:59Z,2023-06-07T13:38:59Z,2023-06-07T13:38:59Z,Bid,226.56,416.0,216.0,100.0,3.0,5.0,0.009999999999990905
1324,64808888323df6bf8bf646b6,2023-06-07T13:39:20Z,2023-06-07T13:39:19Z,TSLA,2023-06-07T13:39:19Z,226.21,226.22,300.0,226.2,100.0,16019913.0,227.658679823297,228.0,229.08,226.17999,221.31,146911576.0,4.9,0.0221,64808888323df6bf8bf6472f,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,Ask,226.18,-599.0,399.0,100.0,3.0,3.0,0.030000000000001137
1325,64808888323df6bf8bf646b6,2023-06-07T13:39:20Z,2023-06-07T13:39:19Z,TSLA,2023-06-07T13:39:19Z,226.21,226.22,300.0,226.2,100.0,16019913.0,227.658679823297,228.0,229.08,226.17999,221.31,146911576.0,4.9,0.0221,64808888323df6bf8bf64737,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,Ask,226.19,-100.0,100.0,100.0,1.0,1.0,0.020000000000010232
1326,64808888323df6bf8bf646b6,2023-06-07T13:39:20Z,2023-06-07T13:39:19Z,TSLA,2023-06-07T13:39:19Z,226.21,226.22,300.0,226.2,100.0,16019913.0,227.658679823297,228.0,229.08,226.17999,221.31,146911576.0,4.9,0.0221,64808888323df6bf8bf6473e,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,2023-06-07T13:39:19Z,Ask,226.2,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
1335,64808892323df6bf8bf64784,2023-06-07T13:39:30Z,2023-06-07T13:39:29Z,TSLA,2023-06-07T13:39:29Z,226.2101,226.24,300.0,226.21,100.0,16163534.0,227.640163021848,228.0,229.08,226.14999,221.31,146911576.0,4.9001,0.0221,64808892323df6bf8bf6477e,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,Bid,226.25,100.0,100.0,100.0,1.0,1.0,0.03989999999998872
1336,64808892323df6bf8bf64784,2023-06-07T13:39:30Z,2023-06-07T13:39:29Z,TSLA,2023-06-07T13:39:29Z,226.2101,226.24,300.0,226.21,100.0,16163534.0,227.640163021848,228.0,229.08,226.14999,221.31,146911576.0,4.9001,0.0221,64808892323df6bf8bf64790,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,Bid,226.24,100.0,100.0,100.0,1.0,1.0,0.029899999999997817
1337,64808892323df6bf8bf64784,2023-06-07T13:39:30Z,2023-06-07T13:39:29Z,TSLA,2023-06-07T13:39:29Z,226.2101,226.24,300.0,226.21,100.0,16163534.0,227.640163021848,228.0,229.08,226.14999,221.31,146911576.0,4.9001,0.0221,64808892323df6bf8bf64796,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,2023-06-07T13:39:29Z,Bid,226.23,72.0,72.0,72.0,1.0,2.0,0.01989999999997849
1382,648088a6323df6bf8bf64920,2023-06-07T13:39:50Z,2023-06-07T13:39:49Z,TSLA,2023-06-07T13:39:49Z,226.24,226.25,500.0,226.22,100.0,16432848.0,227.602298421368,228.0,229.08,226.0,221.31,146911576.0,4.93,0.0223,648088a6323df6bf8bf6491a,2023-06-07T13:39:49Z,2023-06-07T13:39:49Z,2023-06-07T13:39:49Z,Bid,226.25,165.0,100.0,65.0,2.0,3.0,0.009999999999990905
1443,648088ba323df6bf8bf64aba,2023-06-07T13:40:10Z,2023-06-07T13:40:09Z,TSLA,2023-06-07T13:40:09Z,226.1401,226.17,200.0,226.14,100.0,16847477.0,227.547114619387,228.0,229.08,225.8,221.31,146911576.0,4.8301,0.0218,648088ba323df6bf8bf64b33,2023-06-07T13:40:09Z,2023-06-07T13:40:09Z,2023-06-07T13:40:09Z,Ask,226.13,-87.0,87.0,87.0,1.0,3.0,0.010099999999994225
1491,648088ce323df6bf8bf64c6d,2023-06-07T13:40:30Z,2023-06-07T13:40:29Z,TSLA,2023-06-07T13:40:29Z,226.2,226.22,200.0,226.18,6200.0,17162318.0,227.509845755082,228.0,229.08,225.8,221.31,146911576.0,4.89,0.0221,648088ce323df6bf8bf64cdb,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,Ask,226.11,-200.0,100.0,100.0,2.0,2.0,0.08999999999997499
1492,648088ce323df6bf8bf64c6d,2023-06-07T13:40:30Z,2023-06-07T13:40:29Z,TSLA,2023-06-07T13:40:29Z,226.2,226.22,200.0,226.18,6200.0,17162318.0,227.509845755082,228.0,229.08,225.8,221.31,146911576.0,4.89,0.0221,648088ce323df6bf8bf64ce1,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,Ask,226.12,-200.0,100.0,100.0,2.0,2.0,0.07999999999998408
1493,648088ce323df6bf8bf64c6d,2023-06-07T13:40:30Z,2023-06-07T13:40:29Z,TSLA,2023-06-07T13:40:29Z,226.2,226.22,200.0,226.18,6200.0,17162318.0,227.509845755082,228.0,229.08,225.8,221.31,146911576.0,4.89,0.0221,648088ce323df6bf8bf64cea,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,Ask,226.14,-100.0,100.0,100.0,1.0,1.0,0.060000000000002274
1494,648088ce323df6bf8bf64c6d,2023-06-07T13:40:30Z,2023-06-07T13:40:29Z,TSLA,2023-06-07T13:40:29Z,226.2,226.22,200.0,226.18,6200.0,17162318.0,227.509845755082,228.0,229.08,225.8,221.31,146911576.0,4.89,0.0221,648088ce323df6bf8bf64cf2,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,Ask,226.16,-100.0,100.0,100.0,1.0,1.0,0.03999999999999204
1495,648088ce323df6bf8bf64c6d,2023-06-07T13:40:30Z,2023-06-07T13:40:29Z,TSLA,2023-06-07T13:40:29Z,226.2,226.22,200.0,226.18,6200.0,17162318.0,227.509845755082,228.0,229.08,225.8,221.31,146911576.0,4.89,0.0221,648088ce323df6bf8bf64cfa,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,2023-06-07T13:40:29Z,Ask,226.17,-200.0,100.0,100.0,2.0,2.0,0.030000000000001137
1538,648088e2323df6bf8bf64e0b,2023-06-07T13:40:50Z,2023-06-07T13:40:49Z,TSLA,2023-06-07T13:40:49Z,226.03,226.02,600.0,225.98,600.0,17408347.0,227.479639841981,228.0,229.08,225.8,221.31,146911576.0,4.72,0.0213,648088e2323df6bf8bf64e7d,2023-06-07T13:40:49Z,2023-06-07T13:40:49Z,2023-06-07T13:40:49Z,Ask,226.0,-640.0,200.0,100.0,4.0,5.0,0.030000000000001137
1539,648088e2323df6bf8bf64e0b,2023-06-07T13:40:50Z,2023-06-07T13:40:49Z,TSLA,2023-06-07T13:40:49Z,226.03,226.02,600.0,225.98,600.0,17408347.0,227.479639841981,228.0,229.08,225.8,221.31,146911576.0,4.72,0.0213,648088e2323df6bf8bf64e86,2023-06-07T13:40:49Z,2023-06-07T13:40:49Z,2023-06-07T13:40:49Z,Ask,226.02,-600.0,600.0,600.0,1.0,1.0,0.009999999999990905
1837,64808964323df6bf8bf65876,2023-06-07T13:43:00Z,2023-06-07T13:42:57Z,TSLA,2023-06-07T13:42:57Z,226.33,226.38,100.0,226.34,100.0,19036484.0,227.376495133612,228.0,229.08,225.8,221.31,146911576.0,5.02,0.0227,64808964323df6bf8bf658f4,2023-06-07T13:42:59Z,2023-06-07T13:42:59Z,2023-06-07T13:42:59Z,Ask,226.28,-258.0,100.0,58.0,3.0,4.0,0.05000000000001137
1838,64808964323df6bf8bf65876,2023-06-07T13:43:00Z,2023-06-07T13:42:57Z,TSLA,2023-06-07T13:42:57Z,226.33,226.38,100.0,226.34,100.0,19036484.0,227.376495133612,228.0,229.08,225.8,221.31,146911576.0,5.02,0.0227,64808964323df6bf8bf658f9,2023-06-07T13:42:59Z,2023-06-07T13:42:59Z,2023-06-07T13:42:59Z,Ask,226.31,-100.0,100.0,100.0,1.0,1.0,0.020000000000010232
1848,6480896e323df6bf8bf6593e,2023-06-07T13:43:10Z,2023-06-07T13:43:09Z,TSLA,2023-06-07T13:43:09Z,226.6653,226.69,200.0,226.65,100.0,19211254.0,227.36521786742,228.0,229.08,225.8,221.31,146911576.0,5.3553,0.0242,6480896e323df6bf8bf65938,2023-06-07T13:43:09Z,2023-06-07T13:43:09Z,2023-06-07T13:43:09Z,Bid,226.72,185.0,185.0,185.0,1.0,3.0,0.05469999999999686
