Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
AAPL,177.325,179.35001,177.05,178.7596,178.76,100,178.75,800,25563029,2023-05-31T15:50:29Z
AAPL,177.325,179.35001,177.05,178.69,178.7,300,178.68,400,25585004,2023-05-31T15:50:38Z
AAPL,177.325,179.35001,177.05,178.755,178.76,200,178.75,400,25610948,2023-05-31T15:50:48Z
AAPL,177.325,179.35001,177.05,178.78,178.78,600,178.77,100,25627236,2023-05-31T15:50:58Z
AAPL,177.325,179.35001,177.05,178.77,178.78,500,178.77,200,25644895,2023-05-31T15:51:08Z
AAPL,177.325,179.35001,177.05,178.7947,178.8,300,178.78,700,25658821,2023-05-31T15:51:18Z
AAPL,177.325,179.35001,177.05,178.77,178.78,200,178.77,300,25670491,2023-05-31T15:51:29Z
AAPL,177.325,179.35001,177.05,178.8011,178.81,300,178.8,500,25679535,2023-05-31T15:51:38Z
AAPL,177.325,179.35001,177.05,178.795,178.8,200,178.79,1300,25694342,2023-05-31T15:51:48Z
AAPL,177.325,179.35001,177.05,178.825,178.83,400,178.82,500,25717790,2023-05-31T15:51:59Z
AAPL,177.325,179.35001,177.05,178.87,178.87,100,178.86,700,25733295,2023-05-31T15:52:09Z
AAPL,177.325,179.35001,177.05,178.9,178.9,100,178.89,300,25764191,2023-05-31T15:52:18Z
AAPL,177.325,179.35001,177.05,178.92,178.93,400,178.91,1300,25798589,2023-05-31T15:52:28Z
AAPL,177.325,179.35001,177.05,178.91,178.91,100,178.9,400,25848567,2023-05-31T15:52:38Z
AAPL,177.325,179.35001,177.05,178.89,178.89,100,178.88,700,25868916,2023-05-31T15:52:48Z
AAPL,177.325,179.35001,177.05,178.88,178.88,500,178.87,300,25877497,2023-05-31T15:52:58Z
AAPL,177.325,179.35001,177.05,178.8209,178.83,200,178.82,300,25910389,2023-05-31T15:53:08Z
AAPL,177.325,179.35001,177.05,178.83,178.84,600,178.82,600,25917814,2023-05-31T15:53:18Z
AAPL,177.325,179.35001,177.05,178.88,178.9,1100,178.88,600,25931402,2023-05-31T15:53:28Z
AAPL,177.325,179.35001,177.05,178.8909,178.9,600,178.89,600,25951327,2023-05-31T15:53:38Z
AAPL,177.325,179.35001,177.05,178.89,178.9,900,178.88,400,25990101,2023-05-31T15:53:49Z
AAPL,177.325,179.35001,177.05,178.895,178.9,800,178.89,400,26002881,2023-05-31T15:53:58Z
AAPL,177.325,179.35001,177.05,178.9,178.91,700,178.9,100,26024566,2023-05-31T15:54:09Z
AAPL,177.325,179.35001,177.05,178.9406,178.95,500,178.94,300,26062534,2023-05-31T15:54:19Z
AAPL,177.325,179.35001,177.05,178.9799,178.98,1100,178.97,300,26079908,2023-05-31T15:54:28Z
AAPL,177.325,179.35001,177.05,179.01,179.01,500,179,100,26207391,2023-05-31T15:54:38Z
AAPL,177.325,179.35001,177.05,179.035,179.04,800,179.03,200,26227413,2023-05-31T15:54:48Z
AAPL,177.325,179.35001,177.05,179.03,179.03,200,179.02,1100,26241583,2023-05-31T15:54:59Z
AAPL,177.325,179.35001,177.05,179.01,179.02,600,179,600,26262656,2023-05-31T15:55:08Z
AAPL,177.325,179.35001,177.05,178.97,178.97,300,178.96,400,26281682,2023-05-31T15:55:18Z
AAPL,177.325,179.35001,177.05,178.95,178.97,400,178.95,800,26299975,2023-05-31T15:55:28Z
AAPL,177.325,179.35001,177.05,178.96,178.97,400,178.96,300,26316542,2023-05-31T15:55:38Z
AAPL,177.325,179.35001,177.05,178.96,178.96,1200,178.95,200,26324803,2023-05-31T15:55:48Z
AAPL,177.325,179.35001,177.05,178.895,178.9,400,178.89,200,26344370,2023-05-31T15:55:58Z
AAPL,177.325,179.35001,177.05,178.8189,178.82,600,178.81,1200,26358838,2023-05-31T15:56:09Z
AAPL,177.325,179.35001,177.05,178.84,178.84,200,178.83,300,26374354,2023-05-31T15:56:18Z
AAPL,177.325,179.35001,177.05,178.8,178.81,800,178.79,600,26382342,2023-05-31T15:56:28Z
AAPL,177.325,179.35001,177.05,178.82,178.82,100,178.81,600,26390211,2023-05-31T15:56:38Z
AAPL,177.325,179.35001,177.05,178.825,178.83,100,178.82,500,26400145,2023-05-31T15:56:48Z
AAPL,177.325,179.35001,177.05,178.8209,178.82,300,178.81,400,26423256,2023-05-31T15:56:58Z
AAPL,177.325,179.35001,177.05,178.8798,178.88,400,178.87,300,26442499,2023-05-31T15:57:08Z
AAPL,177.325,179.35001,177.05,178.92,178.94,400,178.93,200,26461628,2023-05-31T15:57:19Z
AAPL,177.325,179.35001,177.05,178.965,178.97,700,178.96,1400,26476895,2023-05-31T15:57:28Z
AAPL,177.325,179.35001,177.05,178.9341,178.94,500,178.93,500,26502070,2023-05-31T15:57:39Z
AAPL,177.325,179.35001,177.05,178.88,178.88,200,178.87,200,26524910,2023-05-31T15:57:50Z
AAPL,177.325,179.35001,177.05,178.9016,178.9,100,178.89,500,26535199,2023-05-31T15:57:58Z
AAPL,177.325,179.35001,177.05,178.919,178.92,500,178.91,700,26550344,2023-05-31T15:58:08Z
AAPL,177.325,179.35001,177.05,178.9187,178.92,600,178.91,400,26560269,2023-05-31T15:58:19Z
AAPL,177.325,179.35001,177.05,178.89,178.89,300,178.88,200,26570192,2023-05-31T15:58:28Z
AAPL,177.325,179.35001,177.05,178.915,178.92,400,178.91,200,26582170,2023-05-31T15:58:39Z
AAPL,177.325,179.35001,177.05,178.9199,178.92,300,178.91,400,26593200,2023-05-31T15:58:48Z
AAPL,177.325,179.35001,177.05,178.8599,178.86,200,178.85,400,26604379,2023-05-31T15:58:59Z
AAPL,177.325,179.35001,177.05,178.87,178.87,200,178.86,700,26620950,2023-05-31T15:59:09Z
AAPL,177.325,179.35001,177.05,178.8593,178.86,200,178.85,600,26646472,2023-05-31T15:59:19Z
AAPL,177.325,179.35001,177.05,178.87,178.88,600,178.87,300,26662003,2023-05-31T15:59:28Z
AAPL,177.325,179.35001,177.05,178.865,178.88,200,178.87,200,26677485,2023-05-31T15:59:38Z
AAPL,177.325,179.35001,177.05,178.8699,178.87,400,178.86,700,26686491,2023-05-31T15:59:49Z
AAPL,177.325,179.35001,177.05,178.87,178.88,800,178.87,100,26694923,2023-05-31T15:59:58Z
AAPL,177.325,179.35001,177.05,178.91,178.91,400,178.9,200,26717790,2023-05-31T16:00:08Z
AAPL,177.325,179.35001,177.05,178.9,178.91,400,178.9,500,26745116,2023-05-31T16:00:18Z
AAPL,177.325,179.35001,177.05,178.93,178.93,500,178.92,400,26768410,2023-05-31T16:00:29Z
AAPL,177.325,179.35001,177.05,178.92,178.92,500,178.91,500,26776252,2023-05-31T16:00:39Z
AAPL,177.325,179.35001,177.05,178.93,178.93,1000,178.91,600,26786643,2023-05-31T16:00:48Z
AAPL,177.325,179.35001,177.05,178.935,178.94,200,178.93,200,26795332,2023-05-31T16:00:58Z
AAPL,177.325,179.35001,177.05,178.9599,178.96,200,178.95,100,26805677,2023-05-31T16:01:07Z
AAPL,177.325,179.35001,177.05,178.9501,178.96,800,178.95,100,26816370,2023-05-31T16:01:19Z
AAPL,177.325,179.35001,177.05,178.9519,178.96,300,178.95,800,26819723,2023-05-31T16:01:28Z
AAPL,177.325,179.35001,177.05,178.945,178.96,900,178.94,500,26827022,2023-05-31T16:01:39Z
AAPL,177.325,179.35001,177.05,178.95,178.95,700,178.94,300,26855861,2023-05-31T16:01:48Z
AAPL,177.325,179.35001,177.05,178.91,178.9,200,178.89,400,26873144,2023-05-31T16:01:57Z
AAPL,177.325,179.35001,177.05,178.89,178.89,200,178.88,400,26891435,2023-05-31T16:02:09Z
AAPL,177.325,179.35001,177.05,178.89,178.89,400,178.88,300,26899074,2023-05-31T16:02:18Z
AAPL,177.325,179.35001,177.05,178.885,178.89,200,178.88,600,26910870,2023-05-31T16:02:29Z
AAPL,177.325,179.35001,177.05,178.91,178.91,600,178.9,200,26922064,2023-05-31T16:02:39Z
AAPL,177.325,179.35001,177.05,178.93,178.94,300,178.93,100,26931845,2023-05-31T16:02:47Z
AAPL,177.325,179.35001,177.05,178.93,178.94,1300,178.93,100,26939614,2023-05-31T16:02:59Z
AAPL,177.325,179.35001,177.05,178.9399,178.94,500,178.93,500,26950344,2023-05-31T16:03:08Z
AAPL,177.325,179.35001,177.05,178.94,178.95,2300,178.94,100,26965262,2023-05-31T16:03:18Z
AAPL,177.325,179.35001,177.05,178.98,178.99,1400,178.98,200,26982726,2023-05-31T16:03:29Z
AAPL,177.325,179.35001,177.05,178.98,178.99,1700,178.98,100,27003824,2023-05-31T16:03:38Z
AAPL,177.325,179.35001,177.05,178.98,178.99,1600,178.98,200,27017300,2023-05-31T16:03:48Z
AAPL,177.325,179.35001,177.05,178.985,178.99,400,178.98,300,27049131,2023-05-31T16:03:59Z
AAPL,177.325,179.35001,177.05,178.9538,178.96,400,178.95,200,27066792,2023-05-31T16:04:08Z
AAPL,177.325,179.35001,177.05,178.955,178.96,300,178.94,700,27076342,2023-05-31T16:04:19Z
AAPL,177.325,179.35001,177.05,178.95,178.96,900,178.94,600,27081793,2023-05-31T16:04:28Z
AAPL,177.325,179.35001,177.05,178.9746,178.98,1200,178.97,200,27086418,2023-05-31T16:04:38Z
AAPL,177.325,179.35001,177.05,178.98,178.99,2100,178.98,100,27099264,2023-05-31T16:04:48Z
AAPL,177.325,179.35001,177.05,179.01,179.01,200,179,1200,27115538,2023-05-31T16:04:58Z
AAPL,177.325,179.35001,177.05,178.96,178.97,700,178.96,100,27129526,2023-05-31T16:05:08Z
AAPL,177.325,179.35001,177.05,178.95,178.95,100,178.94,600,27145124,2023-05-31T16:05:17Z
AAPL,177.325,179.35001,177.05,178.8924,178.9,300,178.89,100,27157648,2023-05-31T16:05:28Z
AAPL,177.325,179.35001,177.05,178.9,178.9,300,178.89,100,27195685,2023-05-31T16:05:39Z
AAPL,177.325,179.35001,177.05,178.88,178.88,200,178.87,200,27209376,2023-05-31T16:05:48Z
AAPL,177.325,179.35001,177.05,178.825,178.83,600,178.82,100,27229533,2023-05-31T16:05:58Z
AAPL,177.325,179.35001,177.05,178.7606,178.77,300,178.76,100,27247287,2023-05-31T16:06:08Z
AAPL,177.325,179.35001,177.05,178.74,178.75,200,178.74,100,27268005,2023-05-31T16:06:18Z
AAPL,177.325,179.35001,177.05,178.754,178.76,400,178.75,200,27278422,2023-05-31T16:06:27Z
AAPL,177.325,179.35001,177.05,178.75,178.77,900,178.75,500,27289881,2023-05-31T16:06:37Z
AAPL,177.325,179.35001,177.05,178.7301,178.73,100,178.72,600,27324178,2023-05-31T16:06:48Z
AAPL,177.325,179.35001,177.05,178.67,178.68,600,178.67,100,27370906,2023-05-31T16:06:58Z
AAPL,177.325,179.35001,177.05,178.725,178.73,200,178.72,600,27385045,2023-05-31T16:07:07Z
AAPL,177.325,179.35001,177.05,178.7,178.7,500,178.68,700,27397733,2023-05-31T16:07:18Z
AAPL,177.325,179.35001,177.05,178.71,178.71,100,178.7,400,27412603,2023-05-31T16:07:28Z
AAPL,177.325,179.35001,177.05,178.7288,178.73,400,178.72,200,27419380,2023-05-31T16:07:38Z
AAPL,177.325,179.35001,177.05,178.7387,178.74,100,178.73,400,27431442,2023-05-31T16:07:48Z
AAPL,177.325,179.35001,177.05,178.72,178.73,200,178.72,500,27441683,2023-05-31T16:07:58Z
AAPL,177.325,179.35001,177.05,178.7,178.71,400,178.7,600,27450135,2023-05-31T16:08:09Z
AAPL,177.325,179.35001,177.05,178.72,178.72,300,178.71,200,27472486,2023-05-31T16:08:18Z
AAPL,177.325,179.35001,177.05,178.71,178.71,400,178.7,200,27485417,2023-05-31T16:08:28Z
AAPL,177.325,179.35001,177.05,178.76,178.76,600,178.74,700,27497938,2023-05-31T16:08:38Z
AAPL,177.325,179.35001,177.05,178.72,178.72,200,178.71,200,27505438,2023-05-31T16:08:48Z
AAPL,177.325,179.35001,177.05,178.7,178.7,100,178.69,300,27512379,2023-05-31T16:08:58Z
AAPL,177.325,179.35001,177.05,178.69,178.7,400,178.69,100,27540480,2023-05-31T16:09:08Z
AAPL,177.325,179.35001,177.05,178.7399,178.74,300,178.73,700,27548485,2023-05-31T16:09:18Z
AAPL,177.325,179.35001,177.05,178.76,178.78,1400,178.76,200,27575908,2023-05-31T16:09:28Z
AAPL,177.325,179.35001,177.05,178.7704,178.78,300,178.77,300,27588344,2023-05-31T16:09:38Z
AAPL,177.325,179.35001,177.05,178.79,178.8,700,178.78,900,27599875,2023-05-31T16:09:49Z
AAPL,177.325,179.35001,177.05,178.88,178.88,200,178.87,400,27622346,2023-05-31T16:09:58Z
AAPL,177.325,179.35001,177.05,178.87,178.87,100,178.86,400,27661308,2023-05-31T16:10:08Z
AAPL,177.325,179.35001,177.05,178.87,178.88,600,178.87,100,27671004,2023-05-31T16:10:18Z
AAPL,177.325,179.35001,177.05,178.945,178.94,300,178.93,400,27688889,2023-05-31T16:10:28Z
AAPL,177.325,179.35001,177.05,178.93,178.94,700,178.92,700,27701767,2023-05-31T16:10:38Z
AAPL,177.325,179.35001,177.05,178.92,178.92,600,178.9,400,27708489,2023-05-31T16:10:48Z
AAPL,177.325,179.35001,177.05,178.92,178.93,500,178.92,100,27717180,2023-05-31T16:10:58Z
AAPL,177.325,179.35001,177.05,178.9,178.9,800,178.88,600,27728097,2023-05-31T16:11:09Z
AAPL,177.325,179.35001,177.05,178.86,178.86,200,178.85,100,27738526,2023-05-31T16:11:18Z
AAPL,177.325,179.35001,177.05,178.865,178.87,300,178.86,500,27746989,2023-05-31T16:11:26Z
AAPL,177.325,179.35001,177.05,178.82,178.83,700,178.82,200,27761141,2023-05-31T16:11:39Z
AAPL,177.325,179.35001,177.05,178.81,178.82,200,178.81,100,27768013,2023-05-31T16:11:48Z
AAPL,177.325,179.35001,177.05,178.8182,178.82,400,178.81,500,27774206,2023-05-31T16:11:57Z
AAPL,177.325,179.35001,177.05,178.83,178.84,500,178.82,800,27782078,2023-05-31T16:12:08Z
AAPL,177.325,179.35001,177.05,178.845,178.85,100,178.84,900,27791535,2023-05-31T16:12:18Z
AAPL,177.325,179.35001,177.05,178.8182,178.82,700,178.81,100,27804767,2023-05-31T16:12:28Z
AAPL,177.325,179.35001,177.05,178.765,178.78,500,178.76,400,27821171,2023-05-31T16:12:38Z
AAPL,177.325,179.35001,177.05,178.73,178.74,800,178.72,800,27838404,2023-05-31T16:12:49Z
AAPL,177.325,179.35001,177.05,178.73,178.73,100,178.72,500,27847323,2023-05-31T16:12:58Z
AAPL,177.325,179.35001,177.05,178.7518,178.75,100,178.74,600,27856600,2023-05-31T16:13:08Z
AAPL,177.325,179.35001,177.05,178.76,178.77,400,178.75,700,27885691,2023-05-31T16:13:18Z
AAPL,177.325,179.35001,177.05,178.76,178.76,100,178.75,700,27893427,2023-05-31T16:13:28Z
AAPL,177.325,179.35001,177.05,178.7708,178.78,600,178.76,700,27904846,2023-05-31T16:13:38Z
AAPL,177.325,179.35001,177.05,178.755,178.76,200,178.75,500,27916373,2023-05-31T16:13:48Z
AAPL,177.325,179.35001,177.05,178.7619,178.77,100,178.76,1000,27928360,2023-05-31T16:13:58Z
AAPL,177.325,179.35001,177.05,178.72,178.73,1000,178.71,700,27936313,2023-05-31T16:14:08Z
AAPL,177.325,179.35001,177.05,178.74,178.74,400,178.73,300,27943421,2023-05-31T16:14:18Z
AAPL,177.325,179.35001,177.05,178.77,178.78,600,178.77,100,27950828,2023-05-31T16:14:29Z
AAPL,177.325,179.35001,177.05,178.74,178.74,700,178.73,200,27963201,2023-05-31T16:14:39Z
AAPL,177.325,179.35001,177.05,178.71,178.72,200,178.71,600,27986191,2023-05-31T16:14:48Z
AAPL,177.325,179.35001,177.05,178.725,178.73,200,178.72,200,28004529,2023-05-31T16:14:59Z
AAPL,177.325,179.35001,177.05,178.72,178.72,100,178.71,800,28010811,2023-05-31T16:15:08Z
AAPL,177.325,179.35001,177.05,178.74,178.75,600,178.74,300,28020797,2023-05-31T16:15:18Z
AAPL,177.325,179.35001,177.05,178.755,178.77,200,178.76,600,28026761,2023-05-31T16:15:28Z
AAPL,177.325,179.35001,177.05,178.805,178.81,600,178.8,1800,28036458,2023-05-31T16:15:38Z
AAPL,177.325,179.35001,177.05,178.835,178.84,600,178.83,100,28054212,2023-05-31T16:15:49Z
AAPL,177.325,179.35001,177.05,178.83,178.84,900,178.82,700,28065351,2023-05-31T16:15:58Z
AAPL,177.325,179.35001,177.05,178.79,178.8,300,178.79,100,28073840,2023-05-31T16:16:07Z
AAPL,177.325,179.35001,177.05,178.81,178.82,700,178.8,800,28081248,2023-05-31T16:16:18Z
AAPL,177.325,179.35001,177.05,178.82,178.83,600,178.82,300,28086059,2023-05-31T16:16:28Z
AAPL,177.325,179.35001,177.05,178.815,178.82,700,178.81,400,28096263,2023-05-31T16:16:38Z
AAPL,177.325,179.35001,177.05,178.795,178.8,700,178.79,1600,28102467,2023-05-31T16:16:48Z
AAPL,177.325,179.35001,177.05,178.76,178.76,700,178.74,300,28111781,2023-05-31T16:16:58Z
AAPL,177.325,179.35001,177.05,178.76,178.78,300,178.77,200,28119493,2023-05-31T16:17:08Z
AAPL,177.325,179.35001,177.05,178.79,178.8,100,178.79,500,28125346,2023-05-31T16:17:18Z
AAPL,177.325,179.35001,177.05,178.76,178.75,200,178.74,200,28133194,2023-05-31T16:17:28Z
AAPL,177.325,179.35001,177.05,178.7201,178.73,100,178.72,400,28137611,2023-05-31T16:17:39Z
AAPL,177.325,179.35001,177.05,178.77,178.77,300,178.76,600,28141333,2023-05-31T16:17:48Z
AAPL,177.325,179.35001,177.05,178.75,178.76,600,178.75,400,28148479,2023-05-31T16:17:59Z
AAPL,177.325,179.35001,177.05,178.7699,178.77,100,178.76,500,28153467,2023-05-31T16:18:08Z
AAPL,177.325,179.35001,177.05,178.77,178.77,500,178.76,1200,28158629,2023-05-31T16:18:18Z
AAPL,177.325,179.35001,177.05,178.73,178.73,100,178.72,700,28171215,2023-05-31T16:18:27Z
AAPL,177.325,179.35001,177.05,178.72,178.73,800,178.71,600,28181871,2023-05-31T16:18:38Z
AAPL,177.325,179.35001,177.05,178.69,178.69,500,178.68,300,28210523,2023-05-31T16:18:48Z
AAPL,177.325,179.35001,177.05,178.67,178.68,700,178.67,100,28225000,2023-05-31T16:18:58Z
AAPL,177.325,179.35001,177.05,178.65,178.65,700,178.63,400,28251910,2023-05-31T16:19:08Z
AAPL,177.325,179.35001,177.05,178.7034,178.71,300,178.7,200,28298551,2023-05-31T16:19:18Z
AAPL,177.325,179.35001,177.05,178.7,178.7,100,178.69,800,28307522,2023-05-31T16:19:29Z
AAPL,177.325,179.35001,177.05,178.695,178.7,200,178.69,1200,28312051,2023-05-31T16:19:38Z
AAPL,177.325,179.35001,177.05,178.725,178.73,300,178.72,200,28331330,2023-05-31T16:19:48Z
AAPL,177.325,179.35001,177.05,178.79,178.8,500,178.79,200,28356358,2023-05-31T16:19:58Z
AAPL,177.325,179.35001,177.05,178.815,178.82,300,178.81,600,28377988,2023-05-31T16:20:09Z
AAPL,177.325,179.35001,177.05,178.8,178.81,300,178.8,600,28388850,2023-05-31T16:20:18Z
AAPL,177.325,179.35001,177.05,178.815,178.82,500,178.81,100,28397450,2023-05-31T16:20:28Z
AAPL,177.325,179.35001,177.05,178.8357,178.83,100,178.82,600,28406550,2023-05-31T16:20:38Z
AAPL,177.325,179.35001,177.05,178.82,178.82,100,178.81,500,28418930,2023-05-31T16:20:49Z
AAPL,177.325,179.35001,177.05,178.825,178.83,500,178.82,500,28427826,2023-05-31T16:20:58Z
AAPL,177.325,179.35001,177.05,178.815,178.82,700,178.81,100,28449170,2023-05-31T16:21:09Z
AAPL,177.325,179.35001,177.05,178.78,178.79,400,178.78,400,28465315,2023-05-31T16:21:18Z
AAPL,177.325,179.35001,177.05,178.7597,178.76,200,178.75,600,28475962,2023-05-31T16:21:28Z
AAPL,177.325,179.35001,177.05,178.78,178.78,500,178.76,700,28487940,2023-05-31T16:21:38Z
AAPL,177.325,179.35001,177.05,178.72,178.72,200,178.71,600,28496157,2023-05-31T16:21:48Z
AAPL,177.325,179.35001,177.05,178.7378,178.74,500,178.73,500,28527462,2023-05-31T16:21:58Z
AAPL,177.325,179.35001,177.05,178.74,178.75,100,178.74,600,28554685,2023-05-31T16:22:08Z
AAPL,177.325,179.35001,177.05,178.7108,178.72,300,178.71,100,28565494,2023-05-31T16:22:18Z
AAPL,177.325,179.35001,177.05,178.69,178.7,100,178.69,700,28574572,2023-05-31T16:22:28Z
AAPL,177.325,179.35001,177.05,178.63,178.65,600,178.63,700,28580596,2023-05-31T16:22:38Z
AAPL,177.325,179.35001,177.05,178.7,178.7,200,178.69,400,28591219,2023-05-31T16:22:48Z
AAPL,177.325,179.35001,177.05,178.79,178.79,200,178.78,200,28609717,2023-05-31T16:22:58Z
AAPL,177.325,179.35001,177.05,178.82,178.82,200,178.81,100,28636697,2023-05-31T16:23:09Z
AAPL,177.325,179.35001,177.05,178.81,178.82,100,178.81,600,28654391,2023-05-31T16:23:18Z
AAPL,177.325,179.35001,177.05,178.8242,178.83,200,178.82,200,28676588,2023-05-31T16:23:28Z
AAPL,177.325,179.35001,177.05,178.72,178.72,100,178.71,400,28688500,2023-05-31T16:23:38Z
AAPL,177.325,179.35001,177.05,178.7,178.7,400,178.68,400,28697907,2023-05-31T16:23:48Z
AAPL,177.325,179.35001,177.05,178.688,178.69,400,178.68,600,28702050,2023-05-31T16:23:58Z
AAPL,177.325,179.35001,177.05,178.67,178.68,200,178.67,200,28710398,2023-05-31T16:24:08Z
AAPL,177.325,179.35001,177.05,178.665,178.67,300,178.66,500,28717171,2023-05-31T16:24:15Z
AAPL,177.325,179.35001,177.05,178.715,178.72,600,178.71,300,28729093,2023-05-31T16:24:29Z
AAPL,177.325,179.35001,177.05,178.7296,178.73,100,178.72,500,28744110,2023-05-31T16:24:39Z
AAPL,177.325,179.35001,177.05,178.765,178.77,100,178.76,400,28754750,2023-05-31T16:24:48Z
AAPL,177.325,179.35001,177.05,178.76,178.78,2000,178.76,400,28766906,2023-05-31T16:24:58Z
AAPL,177.325,179.35001,177.05,178.75,178.75,100,178.74,200,28772193,2023-05-31T16:25:08Z
AAPL,177.325,179.35001,177.05,178.7399,178.74,200,178.73,100,28787849,2023-05-31T16:25:18Z
AAPL,177.325,179.35001,177.05,178.75,178.76,500,178.74,600,28794228,2023-05-31T16:25:29Z
AAPL,177.325,179.35001,177.05,178.74,178.74,500,178.73,100,28800942,2023-05-31T16:25:39Z
AAPL,177.325,179.35001,177.05,178.7592,178.76,200,178.75,600,28806358,2023-05-31T16:25:48Z
AAPL,177.325,179.35001,177.05,178.765,178.77,300,178.76,100,28812363,2023-05-31T16:25:58Z
AAPL,177.325,179.35001,177.05,178.7371,178.75,600,178.73,500,28824233,2023-05-31T16:26:08Z
AAPL,177.325,179.35001,177.05,178.77,178.76,200,178.75,600,28839196,2023-05-31T16:26:17Z
AAPL,177.325,179.35001,177.05,178.75,178.75,400,178.74,500,28841359,2023-05-31T16:26:28Z
AAPL,177.325,179.35001,177.05,178.73,178.73,400,178.72,200,28854295,2023-05-31T16:26:38Z
AAPL,177.325,179.35001,177.05,178.76,178.76,500,178.75,100,28876187,2023-05-31T16:26:49Z
AAPL,177.325,179.35001,177.05,178.77,178.78,800,178.76,700,28894801,2023-05-31T16:26:58Z
AAPL,177.325,179.35001,177.05,178.775,178.78,300,178.77,600,28899466,2023-05-31T16:27:08Z
AAPL,177.325,179.35001,177.05,178.8,178.8,200,178.79,600,28905994,2023-05-31T16:27:18Z
AAPL,177.325,179.35001,177.05,178.785,178.79,200,178.78,400,28911439,2023-05-31T16:27:28Z
AAPL,177.325,179.35001,177.05,178.785,178.79,200,178.78,300,28921548,2023-05-31T16:27:36Z
AAPL,177.325,179.35001,177.05,178.79,178.8,700,178.78,700,28927446,2023-05-31T16:27:49Z
AAPL,177.325,179.35001,177.05,178.79,178.8,800,178.78,600,28935028,2023-05-31T16:27:58Z
AAPL,177.325,179.35001,177.05,178.8,178.81,1600,178.79,1000,28941616,2023-05-31T16:28:09Z
AAPL,177.325,179.35001,177.05,178.7561,178.76,200,178.75,500,28948691,2023-05-31T16:28:18Z
AAPL,177.325,179.35001,177.05,178.715,178.72,400,178.71,200,28964102,2023-05-31T16:28:29Z
AAPL,177.325,179.35001,177.05,178.7,178.7,100,178.69,400,28975746,2023-05-31T16:28:38Z
AAPL,177.325,179.35001,177.05,178.715,178.72,500,178.71,400,28988800,2023-05-31T16:28:48Z
AAPL,177.325,179.35001,177.05,178.72,178.73,400,178.72,400,29013977,2023-05-31T16:28:58Z
AAPL,177.325,179.35001,177.05,178.7738,178.78,400,178.77,500,29027566,2023-05-31T16:29:09Z
AAPL,177.325,179.35001,177.05,178.7517,178.76,600,178.75,200,29036285,2023-05-31T16:29:18Z
AAPL,177.325,179.35001,177.05,178.75,178.75,100,178.74,300,29044453,2023-05-31T16:29:28Z
AAPL,177.325,179.35001,177.05,178.77,178.78,600,178.77,200,29053899,2023-05-31T16:29:39Z
AAPL,177.325,179.35001,177.05,178.755,178.76,300,178.75,200,29061274,2023-05-31T16:29:50Z
AAPL,177.325,179.35001,177.05,178.745,178.75,200,178.74,300,29067919,2023-05-31T16:29:58Z
AAPL,177.325,179.35001,177.05,178.7625,178.77,100,178.76,400,29090610,2023-05-31T16:30:08Z
AAPL,177.325,179.35001,177.05,178.725,178.73,500,178.72,100,29102439,2023-05-31T16:30:17Z
AAPL,177.325,179.35001,177.05,178.7259,178.73,200,178.72,400,29112693,2023-05-31T16:30:28Z
AAPL,177.325,179.35001,177.05,178.765,178.78,500,178.76,500,29121579,2023-05-31T16:30:37Z
AAPL,177.325,179.35001,177.05,178.7316,178.74,500,178.73,300,29131596,2023-05-31T16:30:49Z
AAPL,177.325,179.35001,177.05,178.73,178.74,500,178.73,500,29139278,2023-05-31T16:30:57Z
AAPL,177.325,179.35001,177.05,178.83,178.84,600,178.82,600,29161973,2023-05-31T16:31:08Z
AAPL,177.325,179.35001,177.05,178.795,178.79,300,178.78,100,29171845,2023-05-31T16:31:17Z
AAPL,177.325,179.35001,177.05,178.79,178.79,200,178.78,100,29177183,2023-05-31T16:31:28Z
AAPL,177.325,179.35001,177.05,178.74,178.74,200,178.73,200,29183266,2023-05-31T16:31:38Z
AAPL,177.325,179.35001,177.05,178.755,178.76,200,178.75,200,29190799,2023-05-31T16:31:47Z
AAPL,177.325,179.35001,177.05,178.79,178.79,100,178.78,600,29198609,2023-05-31T16:31:58Z
AAPL,177.325,179.35001,177.05,178.78,178.79,700,178.77,700,29221974,2023-05-31T16:32:08Z
AAPL,177.325,179.35001,177.05,178.775,178.78,400,178.77,100,29235012,2023-05-31T16:32:18Z
AAPL,177.325,179.35001,177.05,178.78,178.78,100,178.77,600,29242107,2023-05-31T16:32:28Z
AAPL,177.325,179.35001,177.05,178.775,178.78,300,178.77,100,29245037,2023-05-31T16:32:38Z
AAPL,177.325,179.35001,177.05,178.825,178.83,400,178.82,200,29251490,2023-05-31T16:32:48Z
AAPL,177.325,179.35001,177.05,178.845,178.85,400,178.84,200,29261847,2023-05-31T16:32:58Z
AAPL,177.325,179.35001,177.05,178.875,178.88,300,178.87,200,29274359,2023-05-31T16:33:08Z
AAPL,177.325,179.35001,177.05,178.9243,178.93,400,178.92,200,29305710,2023-05-31T16:33:18Z
AAPL,177.325,179.35001,177.05,178.935,178.94,100,178.93,400,29323986,2023-05-31T16:33:28Z
AAPL,177.325,179.35001,177.05,178.985,178.99,500,178.98,200,29367345,2023-05-31T16:33:38Z
AAPL,177.325,179.35001,177.05,178.99,178.99,500,178.98,800,29398683,2023-05-31T16:33:48Z
